soil_moisture,soil_ph,soil_nitrogen,avg_temperature,rainfall_mm,humidity,ndvi,evi,irrigation_level,fertilizer_kg,crop_yield_tph
20.645342197080787,6.232441599637705,59.249169116266806,29.471041496842865,648.6984806232474,60.536887542751316,0.809183681390992,0.5022042614927578,2,134.34909303583638,4.8947396332700635
22.405169228127544,6.507037759525614,68.33208045723728,33.59018286636103,640.8519914737803,77.75843947069924,0.6829246234998431,0.40482915629169053,3,80.04217879865173,4.770472269541505
13.451510882719258,5.800302618902844,52.777496201480574,25.005044727204734,572.915147943867,66.6564817368605,0.6693888461769961,0.3662131868268603,3,92.06939590277116,3.833204152936429
18.733703652848902,7.738543249026652,61.18524993250019,30.75083422744384,489.1720512366697,68.65537344479655,0.8516679342797228,0.39173588805106474,1,92.6764598286704,5.261967287701084
22.665535538259196,5.982744000788801,69.7326435436249,24.630940193457388,812.5250680650141,68.99265737069967,0.7478416607289197,0.3681013194097661,3,101.03053070776613,5.08645369463796
15.094038535466183,6.08401685807641,54.945984181531756,29.32961764210775,882.3006951455991,73.02570334935784,0.8453636602041771,0.4504928980563157,3,114.18606955890013,4.317717712360651
24.254188110074033,6.379870397806799,48.937753941828596,31.591166978947676,494.92132798250003,70.1300476398331,0.4333231110776715,0.493333209809252,4,135.8092416898644,3.145112852934937
18.39616786048717,7.244037862426189,31.54453650187461,28.24924101611523,608.4026270205558,69.56726811038884,0.7318182116423354,0.5091867487435271,4,141.06735554174065,3.2117746865690977
20.24983750124034,6.607254499631327,51.002397691342075,30.928943114304346,557.0187179005765,64.81598024745222,0.5307109095636753,0.3770234838001868,2,136.66426922199489,3.324904403981468
18.38976032662362,5.981932101984769,61.88107821474774,25.64093682808473,561.1665295189032,54.25270626657907,0.7169053791015884,0.3690378880468705,1,111.72702780654747,4.8423379608087815
33.113669107053624,7.227169180378669,63.347601130811555,23.177085076312657,786.0271557601807,58.81449040458145,0.8056584250015061,0.3763684460353095,3,86.44443773631454,5.564064738677753
21.919016651572395,6.965500313392741,58.052380788620916,30.949603678707312,436.32538364874296,77.18479738680645,0.9286968174898923,0.2554370439931073,4,100.64746079437235,5.552340550887772
15.653734426264599,6.869217478608226,45.50441086045312,35.104035819265064,685.3057567310829,66.94180536673703,0.6074199925875376,0.3137750113162465,1,111.38081900834159,3.590343677653426
26.935269472619133,6.95786712058542,28.278141172628914,25.513842709405377,721.9533350228212,63.359902222775204,0.656915423363762,0.4072357595249053,4,98.37670162530775,3.0499475453487195
14.674938100173867,7.797180950291225,46.05741882394318,33.27767963037378,600.0988356957453,55.94271855581955,0.7085360511509354,0.44034173923551756,2,72.15514200647421,3.0352863581660996
23.25318157002853,7.692547447518056,48.34786154735258,29.15198193085744,745.0294957781482,52.80352859909648,0.6030562678245731,0.4492938446306037,3,83.44070878049453,3.5557869402717284
10.241979256721347,6.256642328498352,48.24485239371983,24.32507967407423,640.671257675243,62.96793119871801,0.8374271674547108,0.3475604462503572,2,116.701050003751,4.735825401426716
14.030883706609417,7.411942496405576,59.42267628373509,25.03973144526743,790.3981889618557,78.88052854045257,0.7115886545561252,0.37071118817445164,2,88.83748442925534,4.870566578584488
23.18116741521474,6.7915840948794495,75.82811693217808,29.055246706762276,406.8912573103804,64.42929806377681,0.7346348428051255,0.3884396954688431,4,95.60432955020995,5.892157270392809
26.430799479972464,6.849547908068875,53.48235042209312,27.584381992265637,571.1714634590383,74.00485525241447,0.794420775212899,0.37950992809315526,1,93.0394655387469,5.257852827297572
23.028209687139825,5.753864584178335,49.39921853012246,24.404804581346163,609.9461600008551,63.96940170602042,0.7113946180349509,0.4650414176531731,3,72.6950162176373,4.890039935655139
21.306110305670558,6.514807117305901,48.88933824395089,23.070862515711084,250.0,76.38866696028849,0.6218953046188962,0.3053460712030457,1,90.71823181757193,4.2859311170542345
20.193377826464268,6.193588204831717,53.49261720289257,26.036482352257227,467.9666172990051,66.48249198191331,0.712437571404184,0.31805635159656465,2,83.55456856071261,5.225752998063498
13.128868057795437,7.014029407446654,42.06047487581921,29.678331529158914,506.09610438976995,57.681157544495036,0.6172582368583933,0.38612517634820426,3,77.7048201481795,3.575404996555732
17.68093474963175,7.1355402502014025,53.442382704952664,28.977597365889018,752.7488392752689,67.31046932100557,0.7329577066939783,0.300751703732986,2,68.54227551964779,5.233741591904035
19.236167374241276,5.562756824491844,57.4097480359816,27.245667148749725,521.041931515956,88.34000418280408,0.8396325264962156,0.2579623776834671,4,92.48491928936792,4.764830254593107
28.342733357313495,6.588982567997864,54.51623276289386,29.70660518002019,505.4689417771632,87.89884315550854,0.5790026049273201,0.2905218272304196,1,110.45425253677388,4.028831773016268
24.06170973741077,7.1609307523971255,57.490503208057376,32.640093519519404,734.4480092918668,74.86533302779364,0.536115479826949,0.3905828329240986,1,123.01450237982408,4.007286065172451
11.421759067823597,6.506660518843277,57.20497131218242,30.37944278651952,393.4925095893924,68.62941184586298,0.7259099923103609,0.460442465306038,2,60.146307692247845,4.331182962659265
23.94450381636877,6.964531822501182,30.737239813042677,28.575419650136467,330.0258305578999,73.03901802095083,0.6278640459907312,0.4621093227514261,1,135.16009484009902,3.2569836528096445
19.6895063175021,6.7755827338135415,59.64244190074484,32.24825202331241,569.3770779902915,73.1685233873329,0.7238094329294362,0.5370332346031272,1,102.32363722451677,4.863475161648049
17.93846799816425,6.770830115976313,43.94782185205055,25.640523942242968,417.3210524690303,69.60113247632898,0.758448422473164,0.41813320940566884,2,66.82428189953019,4.1693631404236
25.67005773304521,6.464342510965851,38.849930043952504,28.21278161155627,422.6448987476491,74.40944019922617,0.46275765252857526,0.42889604098630624,3,84.90755416361105,2.9977976796292127
28.185997134975707,5.991709597932145,38.746578065740046,28.296192225398713,700.2807308363175,72.08226862153563,0.802781931319025,0.3899674370377324,4,48.06535580287701,4.240010084765143
27.587680714697193,6.039234926287486,57.20249932567035,24.67066359545004,742.6363373077611,66.84027614635687,0.5796397796453701,0.39385388274111927,3,54.4560399116218,4.964213687457288
16.964694860664167,6.954676257227658,49.32910087330176,27.53044043200475,730.4409902192975,58.047432006163575,0.7173182459322371,0.5764436265276169,3,138.03562555059867,4.35378079688841
20.144725744892714,6.609729127759441,31.816374592175073,21.73764111686644,775.2287324430126,65.39940757779834,0.6408741197473884,0.43090811498040255,4,77.51747640901303,2.822530360257835
23.987580588421384,6.530743877696387,57.7364537823074,35.69262316682034,793.7588048020723,77.99518849073597,0.6537651582258847,0.4378619415275297,2,108.42230960771982,5.0115313796658265
27.853270762734155,6.388054978838824,34.72470243041407,25.719051740472906,321.9973707642297,69.68537775504636,0.9232749527541586,0.31839085576664267,2,92.22022231815089,4.838088477986805
19.12495457292826,6.447405577259624,53.67785630221853,34.55139945997459,683.0576743901253,73.00286891587506,0.7583121024954793,0.4428337819924054,4,95.44524317407748,4.712085944398954
20.886046140017097,7.123455897244069,54.86198710807665,29.133295770018222,545.8548520602618,67.16984472295587,0.8285626083544309,0.4626665583458771,1,104.20067847922493,5.2614238736350165
15.36199015596383,6.432377959065986,62.62692498034054,30.977024462545856,515.360605561339,59.40402494989375,0.7381129625043291,0.4988248102350292,3,42.899484120516675,5.100650539452188
14.822760255515975,5.9294676433492155,73.38021743760223,27.28920070577174,698.4580485092188,67.61370285128177,0.7944016289585945,0.4604067619921201,1,127.96355342479163,5.008547267240628
26.875154934365188,6.971825887770086,35.623884089193496,29.72775392186586,377.75863281459476,59.77544099250649,0.7700854034572142,0.3998609417532813,2,92.5322501846381,3.6728423091216342
30.137440171424938,6.497561668067641,51.370313727243406,31.276713739959526,374.8447951778752,59.137108263964485,0.750534737362419,0.3964461349709433,3,82.39298817049843,5.693673114882703
21.567939270517996,6.615697932766388,48.68397645946939,31.325933450379637,708.7001841714404,82.05636608869409,0.8528587090997616,0.40423354569848774,2,106.70016176659378,4.417795336947865
28.021197387352146,7.403789153199755,57.204996231531545,31.71170686526025,688.2900424515257,65.79913995065783,0.7387806544613124,0.4185749634848722,4,76.97203007773764,5.0101611158947
24.169816150285804,6.589719721324746,54.588025251203426,27.710835514862882,639.1425718220114,62.58515274539966,0.95,0.5114120352644942,4,100.20529925707946,6.046984770976617
18.129281472369254,6.744591836559362,47.76944508716056,27.318741146280257,496.81212333876084,86.17959684380905,0.8352637887374925,0.4958111639360966,1,90.86502182420207,4.4037231656726625
24.168373633050482,6.010538254350837,46.70917373666973,23.42038286156339,724.1361488414974,78.14985035404241,0.5832551162712372,0.47023287629806243,1,112.77525275554729,3.847377897162735
31.228219398795815,6.49016527382452,38.60258973779143,30.831266539119277,715.2424048884666,66.28490774498162,0.6988140349220421,0.5723367984376239,2,89.65134250370934,4.471115387102798
21.78504376534029,6.904763022604301,63.85433898887811,32.78832548963205,631.9426321066436,74.27636325552368,0.7676493119388802,0.1975009299778539,2,69.24949385668158,5.093585709824502
31.387861934884036,5.822313133079378,57.51045017919435,34.65593587971276,455.175054222232,67.64211681739297,0.7253396202854444,0.37319531405391754,4,104.05854664711704,5.068066914439827
8.0,6.700422546557855,63.01321837354165,30.068104221031778,560.4652315978691,63.073203207204,0.8024248102766601,0.40909819047084933,3,88.23463688936924,4.6947554128804985
26.931415026251344,6.650395536322403,48.275246362293835,26.317320794820006,737.2967148534219,74.74691224485005,0.8156420045800648,0.3562216420831221,4,49.475068843727,4.612113846819463
22.522282409429028,6.620643727793719,44.11797437566683,23.060163498486908,805.8067711922502,66.75698114679797,0.5568495617041243,0.3356199420278087,2,99.94140731292657,3.627926330352184
20.205955897204795,7.118579449329121,39.06021920044927,32.645833565791726,574.2848755273141,70.75498008999404,0.8737293053659794,0.2726272287709434,4,81.56390585204764,4.789194916424613
22.550564659213013,6.7672192574242604,56.30701100488791,22.713032016278625,585.0457845068432,80.21363234899671,0.6603819041416746,0.38509371103325896,1,103.64391591133425,4.46951131726512
10.074586512394642,7.339035949178221,39.52248130566119,27.807885727896817,597.3635248764914,79.11213103795376,0.6484914592962291,0.48152216430734646,1,73.62368358451441,3.5736412717431802
20.68196867297493,6.103205242202981,74.1839568275986,28.21492610219724,658.4850212475361,64.49906708143924,0.6481053128753351,0.47191490738434183,2,64.84041094947149,4.7099356514152095
24.14267542907048,6.667962283609174,36.30828902687871,28.75690701752143,538.6505779915967,74.86031602287086,0.81702916871887,0.34982960910074384,4,124.50310744972674,5.032078680663279
30.867364268449094,6.6422333931949735,55.28392143055002,29.125309100125442,250.0,58.72143753854244,0.6879518762222656,0.42761960628253487,2,116.07869956945626,4.883867531326098
18.890378690358116,6.0653727531224595,70.80225648656543,29.48351644728651,786.9876602305935,74.50414161315705,0.6403738026794751,0.5186079852172873,3,94.8355103376986,4.994172285251299
17.149038382640875,7.078147501045673,59.18907711116571,20.546228582725146,871.2564526027569,71.48495305801106,0.6691249011067755,0.2883946363723814,1,105.94417719171706,4.982820838579588
18.98945773849278,7.762336652926408,54.10808454990135,29.051295684545444,534.2640196552003,73.78979362363431,0.5046370009300948,0.39729312157019764,4,115.26036666336532,3.575461294568811
27.492412706212445,6.591496962758084,40.378196236457256,21.19648549060843,470.6685283513716,67.02555245355768,0.6189403483258216,0.4329197032647151,1,94.74525749474647,4.474078886111226
23.972506657958107,6.852510544136883,35.41876973718755,31.56276325581848,600.8059268653689,90.84071273652489,0.571249974161628,0.4108012272029432,4,64.78734278994469,2.726148634404736
18.821438777397766,6.6422592379076635,61.24060130701103,27.057061954687356,593.7494562779718,60.98700292379686,0.687699680340493,0.4780506715213915,1,102.48673295289521,4.427996768868819
25.079604598680135,6.243207665046412,70.07376688929935,21.450371461718273,759.3726008028143,79.71551710968461,0.7997031924328311,0.2901739176270507,2,120.05554203020853,5.364890500420564
22.58246529608824,5.689619861098992,46.73380011426194,26.150283629151183,627.6495218303053,59.683016802316686,0.7864651081119872,0.3295345071362069,1,109.82953455354516,3.788269513338591
27.811869943197337,6.247113258452317,38.331261908603786,27.004736312853712,509.0328037480343,75.04344174629321,0.8708100597055899,0.46456330741567964,4,96.48259592217217,4.402630018583983
17.787681436735888,5.904020809524134,22.501966833411778,33.16744866144251,435.4226769218732,75.75789977251783,0.8440770980755945,0.27382207511239876,2,109.13227612216264,3.4506262087122814
20.03402712041339,7.452051039029558,40.230821876049546,29.68823209612586,741.1887858747543,70.54975871562286,0.6565683942097947,0.4749414272826621,4,89.41887674697425,3.281540500626578
19.647351081207056,6.54244515303838,50.63611789001152,30.205557305227032,703.931573762995,65.04675589456296,0.7222885680904455,0.44598545249855304,3,121.1043803830639,3.8283482373038984
13.218910311207289,6.4270403354764145,71.18947889004082,33.134275719772106,768.4783829328546,71.41134890745299,0.7160932686934297,0.46935357917642884,4,128.67951451224545,4.889389482719551
23.776721662387455,7.044576912393903,60.07760430679562,28.663494992264287,484.45385489904686,72.67010333430174,0.46187367807337354,0.3724568277792237,4,62.59543618207411,3.9891350869753053
23.566331633079336,6.039124448572055,55.661024856481035,31.63965786361341,877.381165933966,87.89936486306283,0.5739288555708306,0.4507870749370761,2,122.89836053835316,4.030912365806679
22.030680739854766,6.2165679809977235,47.19856406438643,31.39351389876197,375.88276901198685,61.27659714699704,0.6999255987418664,0.316216994387937,4,150.9321096200389,3.654301925053854
20.59247719974912,6.63403613462431,45.00201139292852,24.497356772507057,719.3441429962072,64.44086503685998,0.6992524277831029,0.37683960460269444,3,108.13970838598782,4.007700618041929
13.507775547697515,7.1143844957117395,68.86777117009557,34.1554425217044,352.65841259243376,72.84735557069337,0.78147900650462,0.41290711522220264,3,119.59393234525392,4.711058336018317
19.476128063407845,6.850842522584394,54.40886248910067,24.02894376975257,509.3536065622145,67.43946209604748,0.7756369955443018,0.3381000460354472,2,78.82258671425218,4.796449266916278
19.943712900839383,6.724162571257941,26.768791696947737,32.21078327317247,838.5432102627143,68.999589622694,0.5075168997480317,0.42744854944274085,3,82.4073290700818,2.4253685515654158
17.186336384670287,6.639058867618008,43.91752422523309,23.690244370830285,736.3909956266385,80.7035183536376,0.7822316081349036,0.31846342169653874,2,89.76225962352734,4.28612574081317
21.032285730003945,6.800117927763387,41.701407618740475,31.104328758530855,543.5291418317945,41.79733496570765,0.7414304647744516,0.43149206478680086,1,84.93876709388431,3.525188745234165
24.42430514088723,6.700826452564627,45.44483188987042,35.51670207352561,547.3628140049636,64.02050654982189,0.7948047817973555,0.5493480243509823,4,62.20440235537805,3.8248249504766316
33.31711540726318,6.0850138626115315,58.75492792342102,28.25457470207426,634.0870955169619,52.57630773748751,0.8480238705169907,0.3094667489106113,4,90.6834654785436,5.721311469970266
23.047466876991034,6.623039610816575,50.71066141846901,28.10275525001399,691.9797387065012,58.0418356309593,0.7028540432654433,0.4081951906979259,4,115.90957626062277,4.71306926301277
23.545302344336587,6.063155670541123,51.07761511595606,31.13653999760897,795.2211135755775,94.0462449207247,0.8694705884376095,0.2805631153563881,4,62.53690540399348,4.751949106086204
21.553324505402998,6.640541271450411,67.76167793590284,27.8471124041311,556.1272393548107,75.98168133952757,0.6132719455328344,0.3433636785527666,2,99.47829720942119,4.773649281303746
10.48737270820575,6.359676029255879,43.64246692255974,35.36397546309988,394.3500911117918,79.51564925058103,0.6065114255553338,0.46615593373915565,4,98.71126519003614,3.1139916324973416
21.8409167473047,7.869690811391431,74.3703943106482,29.672672873105434,641.9756077868265,69.19470350213568,0.7714526628162649,0.3755497118567892,3,87.4671059474669,5.944128631642887
22.36138125964616,6.580052808124144,43.94430890354697,27.87940672122746,555.9596827488248,77.58713824831909,0.6757478945633784,0.46939281110147707,3,107.41313603278633,3.952178535196959
36.77945267491172,5.897880216869205,53.070378359350855,27.109000652365108,437.9112813352174,52.33435492479751,0.7513959077542763,0.4384706686941406,1,105.06648127994391,4.8889353452398705
20.845834211313264,6.532909894661537,48.6255568551668,25.734680354394428,661.6736481437912,80.38298411769601,0.95,0.4048385382928006,2,85.68917882542989,5.482223234686096
23.809284054001676,6.859679372818944,53.48102960201153,26.802857546348786,590.1640744270095,61.801558814401005,0.767219408820477,0.32764699242212264,1,121.52226548492257,4.4629325403235125
21.79172938176854,7.436681973076261,57.335103940877545,27.772643122194914,662.9117089057712,64.68684180674087,0.7454603446636944,0.464839057479803,4,109.01526067193173,4.839822814170721
14.987931774282808,6.3052738000306405,57.20602288106652,27.29326324275497,494.77781197379477,75.05151070454653,0.6156935545617783,0.43433069827611953,3,134.33687794013247,3.742844982475794
28.85693688709012,5.80878601298818,42.96259203255304,26.696386540520137,688.1394742455698,73.16446758582215,0.5160024232050784,0.2877567673592516,2,93.3392852611379,3.9673116593372475
26.511598196120644,7.008418505715491,38.525023870629155,36.34594430623354,435.606252454303,70.84620048393549,0.7112944061671786,0.33283795253733445,3,86.9558869584375,4.211739658136883
26.74619168225828,5.909700647050174,82.03806149086853,25.394667232286785,504.11760544247835,56.36903846419681,0.8480244295929835,0.18847768947589072,2,89.78834868003193,5.7742155208243
16.543675271231567,6.3819222792462575,46.19218792479336,29.513214056761612,585.9920076477811,70.99813668821642,0.6812474391527191,0.3007498554972992,1,124.45792193582773,3.355868582493067
30.416765865616597,6.4711897572445025,60.390549264063836,31.07382353416305,863.85457809436,79.60561353483229,0.7681754999046443,0.3849298991183701,4,91.28257416952898,5.280226756948139
13.588893623246314,6.565183273349946,32.70830427372164,31.205377984543063,729.8755515967891,64.67512903900206,0.8911796727262299,0.32553154877218454,1,92.80890529706556,4.719993968370792
25.52114256280162,6.9445822285371674,48.64464736114388,28.79487523476135,770.8069505974905,83.14937045340295,0.8881819575876432,0.34346667231570505,4,144.0243280774643,5.331293359872561
35.142733754859876,6.258182858856806,50.47360739221068,28.157540998534415,818.3907846680402,61.2730806408599,0.7714579065122139,0.5212456126060622,3,61.38803486103412,4.893806868968376
16.05678204921587,6.46313537391662,57.67378083913399,30.58041621933827,1100.0,70.06547891718374,0.7404127774388811,0.4923050659230453,1,103.92050317445013,4.204646748802489
18.602213622383367,6.592864823525305,20.0,29.932825774923703,625.8224694581808,85.35327733376613,0.5377640341196309,0.3544265449791518,1,93.46360631218248,1.9938061785451469
22.597908190525846,6.6747989787593935,53.993687356939965,28.0936440783137,818.8561292381798,63.186000873003906,0.6443766426987672,0.4734830107522012,3,88.73477606914012,4.62464685850892
18.979146075302804,6.648913587353961,38.20310253558529,23.53342499896449,761.7689356162717,80.53985483377073,0.6863093030378312,0.5071898282323339,3,71.16593426977157,4.192129400900679
12.696019413603203,6.818002887611289,55.892148534339086,27.362266971833634,759.4445504630536,89.74652362221809,0.6177202066279017,0.4594838793268604,3,78.40201500048344,3.7935620874774454
22.411377848836164,7.0219197548208685,39.56404963794205,24.9870744270239,868.3935465256254,71.71044068924151,0.7498143915543317,0.4339141986433516,2,84.7977325717822,4.055876614332037
15.62617771764337,6.796317057825483,41.734207648893026,26.66494157476786,561.2961756621733,64.72983012616693,0.9493977820183321,0.4978658462174724,3,107.39351281372093,4.661710243694209
24.84155458381109,6.826792761754609,48.71646867528078,29.116281334809358,550.1840966489069,62.27261197049977,0.902131391119394,0.471561438396593,2,116.31102781484829,5.723538792956036
16.48345459459718,5.808888416626761,39.37204636476166,30.255576503988156,664.7671718874606,83.04602703347325,0.7492655834197448,0.31295245891540713,3,50.52976290212094,3.887985092709039
31.299606430105236,6.625113849582839,46.29358663917574,35.231584629523425,594.4220319309358,82.76694199339649,0.8135320886429794,0.39488541968488267,2,64.96087610320603,4.2970219075684355
17.300480245982577,6.839753774000804,37.67949077748022,27.119077673836653,664.5901194197443,84.49309122868675,0.6325674821572657,0.36583447351523624,3,108.6972215294552,3.0453715063189475
20.067630902765945,6.964470597285224,30.00195457961527,31.71118972346303,838.7848299074217,69.67161649344052,0.8956907220802561,0.5021978787141663,2,110.80647983491987,3.669603917173945
26.88110330421802,6.253824612883102,64.21548462915231,30.070860085532427,553.059458821121,80.37806941527106,0.5325640084865784,0.3635662359371659,4,58.408505102732654,4.983448913458061
14.614814101396268,6.270480362555677,36.44741568611286,33.535991847239266,577.3449452368777,69.5116060887393,0.8295393793303395,0.34982520229521247,4,116.85721767669384,4.085403387030286
23.364759607624777,6.312949662358201,49.8558293487042,31.01680051858469,644.4035404937208,61.16944878391641,0.779470765223973,0.49213456595773114,1,94.6507151583613,4.430948939186587
29.842856525694568,6.868206949945671,61.03469297792542,25.47031500449789,588.0354203564763,81.24176785112353,0.6292968735894691,0.4307736812745416,3,113.67679758203907,3.6708984558050597
12.355100592632635,7.116940527462104,44.62067076980748,22.96933889748069,352.03918407811176,86.33870278278205,0.6949455891914474,0.5789425880505312,3,73.70657235560458,3.5788661007043476
23.107803151193824,6.396269946354199,42.09800920305354,30.089415948836265,538.7821300221485,59.7939802721868,0.5838896756212728,0.34102067817548354,2,60.249406960674236,3.7814008765126084
23.55929676549054,7.053981156813524,54.71485706400906,27.150421507348632,716.2322539132506,59.6056903709933,0.5890031942637322,0.36849312564272,1,87.28365858192211,4.378042022823372
26.690937230663863,6.661739904582297,65.41520587272582,25.56890188917291,821.2565451305705,70.39981934230124,0.5290735199251284,0.499757418994226,4,88.3931099287535,4.736377207207751
14.578295734731508,6.537857111418782,37.968216818962375,24.563478034134228,458.3534005447183,79.56128605741,0.8121016682640854,0.30767197029911825,1,86.9955519564567,3.5246114068984187
14.077260321494343,6.494307885091015,50.19822601579073,29.563414241555044,457.700464107682,58.661808062460466,0.8646413963312016,0.515575388634071,2,85.24506739054827,4.6766315899286255
25.131649393701387,6.973305682301079,31.210064860392073,34.27697694759678,624.232732380427,72.27015736955906,0.46058305634238883,0.31340356942523423,3,137.32223037151363,2.4003141203480394
23.781908039399116,6.762788908393535,47.28158795581372,27.569646790028855,329.41669091710287,64.09573045940249,0.9405966619381807,0.4588178850568827,1,52.50483691313725,5.063993552817002
23.50295710207526,7.737912713823818,52.41045621445691,31.065946088763628,557.7041715818021,77.00829099825002,0.7185590116035792,0.26255591788277777,3,73.87814873380373,4.172467163812321
24.078689256981853,6.1738876785013375,41.74450429893921,28.642067774238427,376.9541116628049,62.02113178504109,0.7547823845852205,0.41361038719906495,4,84.53540753238144,4.66277589952141
17.919851670529056,6.859050851014987,46.51609799409722,24.487162688138124,811.6685819779451,77.7180300027418,0.5433104597297909,0.30043756084921364,2,95.59962663527267,3.782068472848696
23.39352218296602,6.335399495094244,35.1012787803106,31.57183970228646,512.2936383909433,68.41785189182292,0.8784990900197838,0.5641020189609189,3,112.77534748169084,4.228324037160265
23.758434839792088,6.1653565065056775,52.924943336577925,25.1685778459042,851.3967860874639,60.628594763189575,0.7440300111800201,0.3242695589763588,1,116.63404710689926,5.2594263226978315
17.713891491841792,6.594566431482513,64.6683309865978,29.075693207077478,775.8929894841674,70.63689955426888,0.8566591487725559,0.3436914392815326,2,121.9130902861638,5.128948391102389
33.19464706686854,6.668676239703518,38.83427356275443,27.804678547481434,529.5155783223616,50.62026685511647,0.8665029984777292,0.4528340765042298,4,107.03635709529813,4.199897179209824
24.842997525470725,8.0,44.527938801371405,32.12577102097992,469.92565084154916,64.4090542789506,0.8801849307265524,0.3619233896882609,1,51.74947928817889,5.122833249963415
14.852179016784108,6.507927092158399,58.03055495745018,25.296471526352597,592.9035951165376,73.37401070324661,0.6422063068977356,0.4659962685615361,3,53.39080325888567,4.4168022638199576
25.939321651802977,6.034910635257658,66.54508863187283,30.36804467730686,605.3494726038515,52.28245220968105,0.6950445590528155,0.353128785706737,3,123.6822493042428,4.929294017710582
16.15190997863607,6.736505358747192,34.08172225349283,26.060709074279547,668.4605721533362,44.28863146894589,0.6465957510324583,0.34696392347179555,2,122.06566294201416,3.1382202979429366
26.722507622454714,5.5626799812268155,49.97458315100861,27.21113175684925,511.28393946577495,46.60632680186833,0.827411575528954,0.4077953035135562,4,110.90052682362415,5.108466378539321
28.951573474044423,6.554021608697867,55.3975698678343,20.0,724.4952822931084,83.2712855550037,0.7599467075236489,0.3126455594431886,1,74.49325363949022,5.4417334807453805
17.075906089889738,6.60801264114758,50.77532331245382,36.32234500066268,657.1459276999859,69.23240987237271,0.8482973836815886,0.4417093091733987,4,86.93696366397253,4.224708875448325
27.78025677546593,6.997300191472605,22.278495197474953,30.92694926489181,572.3446780597791,64.67534605992813,0.8535286563668678,0.4801838815895804,1,85.0283887129779,4.063436307715781
